virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,Exposed,prot,4.959,0.8279373253289531,0.8808286797666629,0.9227569288384173
H3N2,Exposed,prot,5.045999999999999,0.8332280062637496,0.8860819248799383,0.92719221802665
H3N2,Exposed,prot,5.133,0.8385887542582731,0.8911587036833072,0.9313905202642621
H3N2,Exposed,prot,5.22,0.8437428028513414,0.8960353372797314,0.9354154273449014
H3N2,Exposed,prot,5.3069999999999995,0.8487931316432801,0.9007015250004431,0.9391772044393061
H3N2,Exposed,prot,5.393999999999999,0.8537585184956582,0.9052197151694368,0.9427917998275971
H3N2,Exposed,prot,5.481,0.8585869910990188,0.9094995045923275,0.9462012025408277
H3N2,Exposed,prot,5.568,0.8631953681005926,0.9136522170217651,0.9493533554221254
H3N2,Exposed,prot,5.654999999999999,0.8676125786645341,0.9176223691407542,0.9523502661617456
H3N2,Exposed,prot,5.742,0.8718999372277157,0.92142565136182,0.9552643785078809
H3N2,Exposed,prot,5.829,0.8763115347334299,0.9250240860290246,0.9580507481249003
